0.2950157904106968,0.42910595425160225,0.3319064301806304,0.4918308436239818,0.5639635034934611,0.21653463335364614,0.2710237659963437,0.5417884152752278,0.6827139817116493,0.5236188138111533,0.5723802922393171,0.09090909090909088,0.5,0.0
0.4430845236273824,0.34832337291494375,0.19564269925073008,0.533357320757506,0.614533863918574,0.1849624060150376,0.24151002506265667,0.470517290418936,0.6340314906558099,0.48049791884214565,0.5156210974170823,0.11363636363636365,0.5,0.0
0.17148165123096104,0.20518709946429625,0.3937522856676068,0.7166442591682789,0.3645562010311636,0.5036292573981017,0.08277498604131771,0.2342001188046009,0.7922276808085161,0.738198815737861,0.2582759156607781,0.36363636363636365,0.5,0.0
0.41643349235610294,0.491837817335131,0.4242546283250307,0.6717466288541463,0.4136767511089564,0.15873015873015875,0.20088075880758813,0.3677214953064992,0.6077135648203774,0.5000439586890753,0.33714426736805425,0.18181818181818177,0.5,0.0
0.1628930002533604,0.4599853074518321,0.1330736970152438,0.6677295343213505,0.39181291084573083,0.31345565749235477,0.34002293577981657,0.2395597900001104,0.8817514129124381,0.4551137329571935,0.49151139695450685,0.11363636363636365,0.5,0.0
0.2667707671023988,0.43235614145997436,0.3818437180221701,0.4940247040248049,0.40925940432732233,0.22798887859128827,0.4121872103799815,0.3418278421491381,0.7067674238426213,0.4933070830196229,0.554023654756483,0.15909090909090906,0.5,0.0
0.35743848831553704,0.5095799672611872,0.3890469829839131,0.5254830752790642,0.6893989111130225,0.23929961089494164,0.4326361867704281,0.49613664604026686,0.5079706702543144,0.5392346210428294,0.30713782698419057,0.2954545454545454,0.5,0.0
0.3997756305830402,0.308800249823617,0.5639888972779145,0.1503104841220636,0.6565768751300035,0.17845484221980415,0.13443054044251,0.20860048939358744,0.7414781860018437,0.36919741002706186,0.6789178934720368,0.13636363636363635,0.5,0.0
0.34674704091065633,0.40791345547329216,0.28971575265473276,0.5196649792724974,0.6932697969952171,0.31956352299298524,0.5392309690828787,0.5305418048924774,0.5478509928747787,0.5705290666054648,0.4863775033279498,0.15909090909090906,0.5,0.0
0.19009583472613534,0.36887296538007486,0.5804559647681082,0.3675538081406674,0.5164247015377713,0.22450376454483234,0.40588637919233406,0.3697222559985639,0.7829589839077907,0.6111054560608042,0.5163600697164068,0.15909090909090906,0.5,0.0
0.6169923557278209,0.4370811040083067,0.4857752580765423,0.1604862155041229,0.2261575442329669,0.0920314253647587,0.3327721661054995,0.5228732092119339,0.34917676296986644,0.11881399517228686,0.543603272125609,0.13636363636363635,0.5,0.0
0.29259048560808243,0.5161351894570851,0.349117925431933,0.5156913840422832,0.6292800955040609,0.18670309653916212,0.23628187613843354,0.535620475331678,0.6997845782469864,0.6590994593081245,0.2251884087907411,0.18181818181818177,0.5,0.0
0.4168196957733161,0.5291959621989362,0.3183835389720745,0.7075719826280331,0.3302081974073191,0.2837370242214533,0.08549596309111882,0.3028480686250612,0.5500440184845389,0.4444099140830251,0.4399210057987215,0.2727272727272727,0.5,0.0
0.3701762218861889,0.4514582622519696,0.31297729726588663,0.3130949016702609,0.7145013907759771,0.32685600398604886,0.5170652715495765,0.4091569095120694,0.5683908742513971,0.3985702702878726,0.7669625383323317,0.15909090909090906,0.5,0.0
0.29659282388351516,0.3780102352111532,0.3311073772934054,0.6374031848794457,0.40397994700099493,0.4178063824081523,0.29816975060337897,0.4987185557663216,0.5254506316453221,0.607984531043444,0.3953470477054092,0.2954545454545454,0.5,0.0
0.37417824390062293,0.3577095415050854,0.4375841128921425,0.4634949302840353,0.4202119760794834,0.3208822483102099,0.4219139096406973,0.31828615416615,0.5243241253987215,0.46256968411114596,0.35773000277505773,0.25,0.5,0.0
0.3124612086436642,0.4515090975913074,0.35243980734721286,0.46294013554010593,0.8240436183142524,0.23819898329702255,0.430646332607117,0.6404908411403296,0.7086234307329643,0.5910384241537172,0.4377812216906618,0.15909090909090906,0.5,0.0
0.489073393720454,0.5288779071570309,0.37911983326321985,0.5021319611807133,0.6004378579318803,0.37788018433179726,0.4174987199180748,0.2954412656798485,0.538247130015762,0.4719080736455241,0.5306498241316997,0.20454545454545447,0.5,0.0
0.303098005379442,0.2608735604682536,0.5656801853991147,0.3540054349235716,0.7813766388243036,0.31085838072028166,0.28100460330354726,0.20085147198247466,0.7016155346920915,0.7079209435838614,0.48624359450357924,0.18181818181818177,0.5,0.0
0.28078562278281427,0.30309989095860945,0.4898193306231946,0.4238902586608839,0.32237596702739635,0.46327683615819215,0.251271186440678,0.17741215599292215,0.7013126510496471,0.5217614318325188,0.6266915176577941,0.09090909090909088,0.5,0.0
0.4385210755813953,0.5306363366843652,0.17273169038528285,0.5355101729787395,0.2789919375812744,0.164,0.14825000000000002,0.689942521053335,0.41901211556383966,0.3815208490087316,0.6214089347079037,0.18181818181818177,0.5,0.0
0.39959916198676426,0.43908235304665877,0.2798091844918577,0.5184872526429067,0.8651015946066384,0.32865731462925857,0.049515698062792254,0.33314429956022196,0.7672791995921012,0.5770778814624122,0.400748805744364,0.20454545454545447,0.5,0.0
